ticker,year,month,window_size,mu,sigma,beta_sentiment,MAE,RMSE
WMT,2023,8,252,0.24123110389657373,0.18561729857179263,-0.13952274283093222,1.0679501350234564,1.3642810606352418
WMT,2023,9,252,0.22011598189557685,0.16843172339070456,-0.07362393833151884,0.7777796880249752,1.0231083331478679
WMT,2023,10,252,0.19875359822235888,0.16231477287907062,-0.04202426369859187,0.6660810978580439,0.8263673200589026
WMT,2023,11,252,0.15204332635926487,0.1538023975806632,0.003907972158735477,1.7808258361355136,2.3362533711874365
WMT,2023,12,252,0.03281822713030643,0.16018986730906074,-0.02543715663066333,0.5294599027886232,0.6478659674948698
WMT,2024,1,252,0.12470038263693184,0.15778434365095664,-0.049452221203037605,0.4518636179937899,0.5333163863027902
WMT,2024,2,252,0.1657144039147298,0.1537284922041127,-0.02586705742485849,0.8452612613369311,1.230373128929279
WMT,2024,3,252,0.22791303511479505,0.15384096532126626,-0.05916039408269531,0.9600381266569208,1.0919106780158914
WMT,2024,4,252,0.24313216791701092,0.1524951828866777,-0.03372274790354562,1.0890494774562045,1.2491226642356894
WMT,2024,5,252,0.17943057665218037,0.15401585774515184,-0.01807849037075846,3.095644764828809,3.803854716912801
WMT,2024,6,252,0.30918751029342556,0.1684505022279386,0.04921403310853153,1.0357623200728385,1.1889081891291742
WMT,2024,7,252,0.28240547691301066,0.17121782296915494,0.08764853062429498,2.0264591644031027,2.190324039148027
WMT,2024,8,252,0.2673006404917171,0.17103866490206032,0.0860825648263439,3.781260542528031,4.392257490834569
WMT,2024,9,252,0.3761633003308718,0.18294496298298624,-0.010254475141728647,0.8708828761066328,1.1171105471901015
WMT,2024,10,252,0.412455183742403,0.18745358030407158,-0.0821885339491889,2.482207661749767,2.6854232187404192
WMT,2024,11,252,0.4218681917467211,0.18787818866820105,-0.19835505929970002,1.4038851636875074,2.0305881318041106
WMT,2024,12,252,0.588861245814345,0.1708888361023185,-0.06560618005740912,2.4974125461802736,3.5185065911044044
WMT,2025,1,252,0.5538407346317452,0.1750887299593172,-0.1110419389981724,1.1103641817601222,1.4206744326745826
WMT,2025,2,252,0.5876112706705229,0.17689816411617168,-0.12205738592987554,3.9822883175900294,5.447781531353529
WMT,2025,3,252,0.5155998581880817,0.1969596372149647,0.062267033303495686,10.61183480879693,11.565110912441149
WMT,2025,4,252,0.37993186294292625,0.21592029471540883,-0.13145598544358597,1.9131724543966062,3.001337897591705
WMT,2025,5,252,0.49153442972978056,0.24695472592128972,-0.07211935098100662,2.6034729437031907,3.0109190575474036
WMT,2025,6,252,0.42750168418530093,0.23901435861985895,-0.10835425320880479,3.5040599111427198,4.333822183108703
WMT,2025,7,252,0.3575267841946697,0.2389139027055526,-0.1480726643611247,3.877169631238771,4.264844494804415
WMT,2025,8,252,0.31795263157765674,0.23848974196273792,-0.19237070603369505,3.8229282364963435,4.991696266332383
WMT,2025,9,252,0.31785638646514847,0.24553772683186972,-0.23191168718033575,1.682756521823847,1.907606263170675
